TIPO DE REGISTRO                  ;CÓDIGO DA UF;NÚMERO SEQUENCIAL;DV DO SEQUENCIAL;NÚMERO DO DOMICÍLIO;ESTRATO GEOGRÁFICO;FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)           ;PERÍODO REAL DA COLETA;QUANTIDADE DE MORADORES      ;QUANTIDADE DE UC                ;QUANTIDADE DE FAMÍLIAS;TIPO DE DOMICILIO;MATERIAL QUE PREDOMINA NAS PAREDES EXTERNAS;MATERIAL QUE PREDOMINA NA COBERTURA;MATERIAL QUE PREDOMINA NO PISO;QUANTIDADE DE CÔMODOS;CÔMODOS SERVINDO DE DORMITÓRIO;EXISTÊNCIA DE ÁGUA CANALIZADA;PROVENIÊNCIA DA ÁGUA;QUANTIDADE DE BANHEIROS;ESCOADOURO SANITÁRIO;CONDIÇÃO DE OCUPAÇÃO;TEMPO DE ALUGUEL;TIPO DE CONTRATO DE ALUGUEL;EXISTÊNCIA DE PAVIMENTAÇÃO NA RUA;IMPUTAÇÃO - QUANTIDADE DE CÔMODOS;IMPUTAÇÃO - QUANTIDADE DE BANHEIROS;IMPUTAÇÃO - ESCOADOURO SANITÁRIO;RENDA MONETÁRIA MENSAL DO DOMICÍLIO;RENDA NÃO MONETÁRIA MENSAL DO DOMICÍLIO;RENDA TOTAL MENSAL DO DOMICÍLIO               
1;33;18;3;2;3;2805,970048;14;4;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;2006,22;1005,17;3011,391122
1;33;18;3;3;3;2805,970048;14;3;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1778,62;404,8;2183,421122
1;33;18;3;4;3;2805,970048;17;2;1;1;1;1;2;2;8;2;1;1;1;1;1;0;0;2;0;0;0;766,38;393,32;1159,702122
1;33;18;3;5;3;2805,970048;17;3;1;1;1;1;2;2;6;2;1;1;1;1;6;3;1;2;0;0;0;950,43;0;950,4321222
1;33;18;3;6;3;2805,970048;17;3;1;1;1;1;2;2;5;2;1;1;1;1;6;3;1;1;0;0;0;3425,33;0;3425,331122
1;33;18;3;7;3;2805,970048;20;4;1;1;1;1;2;4;5;2;1;1;1;1;1;0;0;2;0;0;0;1659,19;178,86;1838,052122
1;33;18;3;8;3;2805,970048;20;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1295,32;206;1501,322122
1;33;18;3;9;3;2805,970048;20;2;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;2;0;0;0;1265,75;257,5;1523,252122
1;33;19;1;1;3;1904,731421;16;2;1;1;1;1;2;2;5;1;1;1;1;4;1;0;0;2;0;0;0;1443,83;305,12;1748,951222
1;33;19;1;10;3;1904,731421;24;9;1;1;1;1;1;4;4;2;1;3;1;1;1;0;0;1;0;0;0;2410,28;315,7;2725,995222
1;33;19;1;11;3;1904,731421;24;5;1;2;1;1;2;2;5;2;1;3;1;4;1;0;0;2;0;0;0;2939,93;309;3248,934222
1;33;19;1;13;3;1904,731421;24;3;1;1;1;1;2;4;3;1;1;3;1;1;1;0;0;2;0;0;0;1272,43;170,1;1442,524222
1;33;19;1;2;3;1904,731421;16;6;1;3;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;1149,77;268,76;1418,522222
1;33;19;1;3;3;1904,731421;16;5;1;1;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;1193,77;309;1502,772122
1;33;19;1;4;3;1904,731421;18;4;1;2;1;1;2;7;4;2;1;1;1;1;1;0;0;2;0;0;0;2019,18;154,5;2173,684222
1;33;19;1;5;3;1904,731421;18;4;1;1;1;1;1;4;5;2;1;1;1;4;6;3;1;1;0;0;0;1420,84;0;1420,841222
1;33;19;1;7;3;1904,731421;22;1;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;897,5;154,5;1052,004222
1;33;19;1;8;3;1904,731421;22;3;1;1;1;1;2;2;5;2;1;3;1;1;1;0;0;1;0;0;0;1147,48;245,45;1392,924222
1;33;19;1;9;3;1904,731421;21;2;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;850,9;257,5;1108,404222
1;33;20;5;1;3;2821,39142;17;4;1;1;1;1;2;4;3;1;2;1;1;1;1;0;0;1;0;0;0;1011,22;375,97;1387,193122
1;33;20;5;10;3;2821,39142;26;6;1;1;1;4;1;4;4;2;2;3;1;1;1;0;0;2;0;0;0;1624,37;470,77;2095,145222
1;33;20;5;11;3;2821,39142;25;7;1;1;1;1;1;4;3;1;2;3;1;1;1;0;0;2;0;0;0;698,25;154,5;852,7552222
1;33;20;5;12;3;2821,39142;26;1;1;1;1;1;1;2;5;1;1;3;1;1;1;0;0;2;0;0;0;1245,69;252,95;1498,645122
1;33;20;5;13;3;2821,39142;26;9;1;1;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;2176,49;562,53;2739,015222
1;33;20;5;2;3;2821,39142;16;6;1;1;1;1;2;2;4;2;1;1;1;1;1;0;0;1;0;0;0;968,72;399,35;1368,071222
1;33;20;5;4;3;2821,39142;20;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1870;206;2076,005222
1;33;20;5;5;3;2821,39142;19;2;1;1;1;1;2;4;5;1;1;1;1;1;1;0;0;1;0;0;0;848,73;206;1054,734222
1;33;20;5;7;3;2821,39142;23;2;1;1;1;1;2;4;5;1;1;1;1;1;1;0;0;1;0;0;0;449;234,25;683,2552222
1;33;20;5;8;3;2821,39142;23;6;1;1;1;1;2;4;3;1;1;1;1;1;1;0;0;1;0;0;0;391,03;108,25;499,2852222
1;33;20;5;9;3;2821,39142;23;3;1;1;1;1;1;4;4;1;2;1;1;1;1;0;0;1;0;0;0;186,52;297,32;483,8352222
1;33;21;3;1;3;4080,347457;28;1;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;397,61;206;603,6112222
1;33;21;3;10;3;4080,347457;39;4;1;1;1;1;1;2;7;2;1;1;1;1;1;0;0;1;0;0;0;965,04;391,67;1356,711111
1;33;21;3;12;3;4080,347457;39;2;1;1;1;1;1;4;7;2;1;1;2;1;1;0;0;1;0;0;0;2837,63;0;2837,631221
1;33;21;3;13;3;4080,347457;39;4;1;2;1;1;2;2;7;3;1;1;2;2;1;0;0;1;0;0;0;2263,36;52;2315,361121
1;33;21;3;2;3;4080,347457;28;3;1;1;1;1;2;2;5;2;1;1;1;2;1;0;0;1;0;0;0;1301,33;203,26;1504,591221
1;33;21;3;3;3;4080,347457;28;3;1;1;1;1;2;2;5;1;1;1;1;1;4;0;0;1;0;0;0;3331,07;412;3743,071111
1;33;21;3;4;3;4080,347457;31;4;2;2;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2661,89;613,08;3274,971121
1;33;21;3;5;3;4080,347457;32;2;1;1;1;1;2;2;6;3;1;1;2;2;1;0;0;2;0;0;0;1553;321,05;1874,051222
1;33;21;3;6;3;4080,347457;31;2;1;1;1;1;1;3;7;1;1;1;1;1;1;0;0;1;0;0;0;3070,47;510;3580,471121
1;33;21;3;7;3;4080,347457;35;2;1;1;1;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;2109,69;221,9;2331,591111
1;33;21;3;8;3;4080,347457;35;4;1;1;3;1;2;4;3;1;1;1;1;1;1;0;0;1;0;0;0;593,68;139,6;733,2811222
1;33;21;3;9;3;4080,347457;35;3;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1425,55;417,86;1843,411111
1;33;22;1;1;3;2646,401686;28;5;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;2313,59;329,6;2643,191122
1;33;22;1;10;3;2646,401686;36;4;1;1;1;1;2;2;6;2;1;1;1;1;6;3;1;1;0;0;0;892,5;0;892,5011222
1;33;22;1;11;3;2646,401686;36;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2340,28;252,5;2592,781122
1;33;22;1;12;3;2646,401686;36;3;1;1;2;1;2;2;6;2;1;1;1;1;6;2;1;1;0;0;0;3479,12;0;3479,121122
1;33;22;1;13;3;2646,401686;36;1;1;1;3;1;2;2;2;1;1;1;1;1;6;3;1;1;0;0;0;450,28;72,92;523,2011222
1;33;22;1;2;3;2646,401686;28;1;1;1;3;1;2;4;2;1;1;1;1;1;6;2;1;1;0;0;0;909,22;0;909,2211222
1;33;22;1;3;3;2646,401686;28;3;1;1;1;1;2;2;8;3;1;1;2;1;1;0;0;1;0;0;0;2693,29;504,3;3197,591122
1;33;22;1;4;3;2646,401686;28;5;1;1;1;1;2;2;6;2;1;1;1;1;6;3;1;1;0;0;0;1723,61;0;1723,611122
1;33;22;1;5;3;2646,401686;28;3;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;1;0;0;0;2292,47;412;2704,471122
1;33;22;1;6;3;2646,401686;32;2;1;1;1;1;2;2;4;1;1;1;1;1;6;3;1;1;0;0;0;663,65;157,56;821,2111222
1;33;22;1;7;3;2646,401686;32;3;1;1;1;1;2;2;5;1;1;1;1;1;6;3;1;1;0;0;0;2905,25;0;2905,251122
1;33;22;1;9;3;2646,401686;32;4;1;1;1;1;2;2;5;2;1;1;1;1;4;0;0;1;0;0;0;1668,15;306;1974,151122
1;33;23;0;10;3;3265,920698;38;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1651;273,61;1924,611122
1;33;23;0;11;3;3265,920698;37;2;1;1;1;1;2;2;4;1;1;1;1;1;6;1;1;1;0;0;0;1165,87;0;1165,871122
1;33;23;0;12;3;3265,920698;37;6;1;1;1;1;1;2;4;1;1;1;1;1;6;2;1;1;0;0;0;610,38;0;610,3811222
1;33;23;0;13;3;3265,920698;38;1;1;1;3;1;2;2;2;1;1;1;1;1;6;2;1;1;0;0;0;1147,53;0;1147,531122
1;33;23;0;2;3;3265,920698;29;4;1;1;1;1;2;2;4;1;1;1;1;1;6;3;1;2;0;0;0;1682,08;0;1682,081122
1;33;23;0;3;3;3265,920698;29;5;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;2;0;0;0;1843,5;306;2149,501122
1;33;23;0;4;3;3265,920698;29;3;1;1;2;1;1;2;4;1;1;1;1;1;1;0;0;2;0;0;0;436,3;204;640,3011222
1;33;23;0;5;3;3265,920698;30;1;1;1;3;1;1;2;2;1;1;1;1;1;6;2;1;1;0;0;0;933,75;0;933,7511222
1;33;23;0;6;3;3265,920698;33;1;1;1;3;1;1;2;1;1;1;1;0;7;6;1;1;1;0;0;0;255;0;255,0011222
1;33;23;0;7;3;3265,920698;33;1;1;1;1;1;1;2;4;1;1;1;1;1;6;3;1;1;0;0;0;350,88;0;350,8811222
1;33;23;0;8;3;3265,920698;33;1;1;1;3;1;1;2;2;1;1;1;1;1;6;1;1;1;0;0;0;326;0;326,0011222
1;33;23;0;9;3;3265,920698;34;1;1;1;3;1;1;2;2;1;1;1;1;1;4;0;0;1;0;0;0;100;106;206,0011222
1;33;24;8;1;3;2640,955836;30;6;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1881,58;587,6;2469,181122
1;33;24;8;10;3;2640,955836;38;1;1;1;1;1;2;2;5;1;1;1;1;1;6;3;3;1;0;0;0;1175,6;210,7;1386,301122
1;33;24;8;11;3;2640,955836;38;4;1;1;1;1;2;2;5;3;1;1;1;1;1;0;0;1;0;0;0;2450,28;79,33;2529,611122
1;33;24;8;13;3;2640,955836;38;4;1;1;2;1;2;2;4;2;1;1;1;1;1;0;0;1;0;0;0;1864,17;373,59;2237,761122
1;33;24;8;2;3;2640,955836;30;4;1;1;1;1;2;2;10;2;1;1;2;1;1;0;0;1;0;0;0;1530;343,35;1873,351122
1;33;24;8;4;3;2640,955836;30;4;1;1;1;1;2;3;5;2;1;1;1;1;1;0;0;1;0;0;0;175,4;153;328,4012221
1;33;24;8;5;3;2640,955836;30;1;1;1;1;1;2;2;2;1;1;1;1;1;6;1;1;1;0;0;0;76,5;164,69;241,1912222
1;33;24;8;6;3;2640,955836;34;4;1;1;1;1;2;2;7;3;1;1;2;1;1;0;0;1;0;0;0;2207,2;673,13;2880,331222
1;33;24;8;7;3;2640,955836;34;6;1;1;1;1;7;2;11;4;1;1;3;1;1;0;0;1;0;0;0;2475,11;3033,49;5508,601222
1;33;24;8;8;3;2640,955836;34;2;1;1;1;1;2;2;5;1;1;1;1;1;1;0;0;1;0;0;0;525;538,69;1063,691122
1;33;24;8;9;3;2640,955836;34;1;1;1;3;1;1;4;1;1;2;1;1;1;1;0;0;1;0;0;0;16,67;325,88;342,5511221
1;33;25;6;1;3;2155,079361;40;3;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1843,23;350;2193,231122
1;33;25;6;10;3;2155,079361;48;3;1;1;1;1;1;4;4;1;1;1;1;1;1;0;0;1;0;0;0;525,5;328,09;853,5911222
1;33;25;6;12;3;2155,079361;50;2;1;1;1;1;1;2;7;2;1;1;1;1;1;0;0;1;0;0;0;2075,28;508,86;2584,141122
1;33;25;6;13;3;2155,079361;52;5;1;1;1;1;2;2;5;2;1;1;1;1;6;3;1;1;0;0;0;2059,05;152,88;2211,931122
1;33;25;6;2;3;2155,079361;40;4;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;1984,4;86,05;2070,451122
1;33;25;6;3;3;2155,079361;42;3;1;1;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;3839,08;432,68;4271,761122
1;33;25;6;4;3;2155,079361;42;4;1;1;1;1;2;2;6;2;1;1;1;1;1;0;0;1;0;0;0;2715,69;480;3195,691122
1;33;25;6;5;3;2155,079361;44;1;1;1;1;1;2;2;6;1;1;1;1;1;1;0;0;1;0;0;0;3228,75;450;3678,751122
1;33;25;6;6;3;2155,079361;44;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;472,38;341,78;814,1611222
1;33;25;6;7;3;2155,079361;46;2;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2491,07;450;2941,071122
1;33;25;6;8;3;2155,079361;46;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;572,38;300;872,3811222
1;33;25;6;9;3;2155,079361;48;4;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;2551,52;403,16;2954,681122
1;33;26;4;1;3;4568,793371;41;1;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;833,33;450;1283,331122
1;33;26;4;11;3;4568,793371;51;5;1;2;1;1;2;2;7;3;1;1;2;1;1;0;0;1;0;0;0;3090,19;965,25;4055,441122
1;33;26;4;13;3;4568,793371;51;2;1;1;2;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;4182,72;297,69;4480,401122
1;33;26;4;3;3;4568,793371;43;1;1;1;1;1;1;2;6;2;1;1;2;1;1;0;0;1;0;0;0;1127,5;413,78;1541,281122
1;33;26;4;4;3;4568,793371;43;1;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;2898;400;3298,001122
1;33;26;4;5;3;4568,793371;45;5;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1373,83;4,29;1378,121122
1;33;26;4;6;3;4568,793371;46;4;1;1;2;1;2;5;5;2;1;1;1;1;1;0;0;1;0;0;0;2439,34;411,92;2851,261122
1;33;26;4;7;3;4568,793371;48;6;1;1;1;1;1;2;6;3;1;1;1;1;1;0;0;1;0;0;0;3873,64;523,4;4397,041122
1;33;26;4;9;3;4568,793371;50;2;1;1;1;1;2;2;6;2;1;1;2;1;1;0;0;1;0;0;0;1317,75;500;1817,751122
1;33;27;2;1;3;3138,72145;40;2;1;1;1;1;2;2;3;1;1;1;1;1;6;1;1;1;0;0;0;1435,95;0;1435,951122
1;33;27;2;10;3;3138,72145;46;4;1;2;2;1;2;2;5;2;1;1;1;2;1;0;0;2;0;0;0;1235,58;400;1635,581222
1;33;27;2;11;3;3138,72145;46;3;1;1;2;1;2;2;2;1;1;1;1;2;6;3;1;1;0;0;0;729,33;0;729,3312222
1;33;27;2;12;3;3138,72145;46;10;1;2;1;1;2;2;5;3;1;1;1;1;6;1;1;1;0;0;0;1551,9;0;1551,901122
1;33;27;2;13;3;3138,72145;49;2;1;1;1;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;1298,98;200;1498,981122
1;33;27;2;15;3;3138,72145;49;3;1;1;1;1;2;2;4;2;1;1;1;1;4;0;0;1;0;0;0;1961,39;200;2161,391122
1;33;27;2;16;3;3138,72145;49;4;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;737,39;200;937,3911222
1;33;27;2;17;3;3138,72145;52;1;1;1;1;1;2;2;3;1;1;1;1;1;6;1;1;1;0;0;0;867,01;0;867,0111222
1;33;27;2;18;3;3138,72145;52;2;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;673;297;970,0011222
1;33;27;2;19;3;3138,72145;52;1;1;1;3;1;2;1;2;1;1;1;1;1;6;1;1;1;0;0;0;986,69;0;986,6911222
1;33;27;2;2;3;3138,72145;40;3;1;1;1;1;2;2;3;1;1;1;1;1;6;1;1;1;0;0;0;878;21,67;899,6711222
1;33;27;2;3;3;3138,72145;40;1;1;1;3;1;2;1;2;1;1;1;1;1;6;2;1;1;0;0;0;857,62;0;857,6211222
1;33;27;2;4;3;3138,72145;40;3;1;1;2;1;2;2;3;2;1;1;1;1;6;1;1;1;0;0;0;2163;0;2163,001122
1;33;27;2;5;3;3138,72145;43;3;1;1;1;1;2;2;4;1;1;1;1;1;6;2;1;1;0;0;0;693;0;693,0011222
1;33;27;2;6;3;3138,72145;43;1;1;1;3;1;2;2;2;1;1;1;1;1;6;1;1;1;0;0;0;909;0;909,0011222
1;33;27;2;7;3;3138,72145;43;6;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;1215,55;213,87;1429,421122
1;33;27;2;8;3;3138,72145;43;1;1;1;3;1;2;2;2;1;1;1;1;1;6;1;1;1;0;0;0;495;0;495,0011222
1;33;27;2;9;3;3138,72145;46;4;1;1;1;1;2;2;3;1;1;1;1;1;1;0;0;1;0;0;0;893;200;1093,001122
1;33;28;0;10;4;1990,297407;9;1;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;448,57;156;604,5711222
1;33;28;0;11;4;1990,297407;11;6;1;2;1;1;1;2;5;3;1;1;1;1;1;0;0;1;0;0;0;1363,59;364;1727,591122
1;33;28;0;12;4;1990,297407;11;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;897,13;298,83;1195,961122
1;33;28;0;13;4;1990,297407;13;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;744;382,05;1126,051122
1;33;28;0;2;4;1990,297407;1;4;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;2994,48;265;3259,481111
1;33;28;0;3;4;1990,297407;3;5;1;1;1;1;1;2;7;3;1;1;2;1;1;0;0;1;0;0;0;1750;378,1;2128,101122
1;33;28;0;4;4;1990,297407;4;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2282,53;367,5;2650,031122
1;33;28;0;5;4;1990,297407;5;4;1;1;1;1;1;2;7;3;1;1;1;1;1;0;0;1;0;0;0;2482,23;420;2902,231122
1;33;28;0;6;4;1990,297407;5;8;2;2;1;1;1;2;6;3;1;1;2;1;1;0;0;1;0;0;0;1068,34;287,41;1355,761122
1;33;28;0;7;4;1990,297407;7;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;1702,37;293,28;1995,651122
1;33;28;0;8;4;1990,297407;7;3;1;1;1;1;1;2;7;2;1;1;2;1;1;0;0;1;0;0;0;1752,58;327,3;2079,881122
1;33;28;0;9;4;1990,297407;10;4;1;1;1;1;1;2;8;3;1;1;2;1;1;0;0;1;0;0;0;2991,83;468;3459,831122
1;33;29;9;1;4;1894,212692;2;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;1;0;0;0;2406,59;265;2671,591222
1;33;29;9;10;4;1894,212692;10;4;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;3320,32;511,76;3832,081122
1;33;29;9;11;4;1894,212692;12;2;1;1;1;1;1;2;5;1;1;1;1;1;1;0;0;1;0;0;0;897,13;233,42;1130,551122
1;33;29;9;12;4;1894,212692;12;2;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;1;0;0;0;913,57;246,83;1160,401122
1;33;29;9;13;4;1894,212692;12;3;1;1;1;1;1;2;6;2;1;1;1;1;1;0;0;1;0;0;0;3997,2;436,92;4434,121122
1;33;29;9;2;4;1894,212692;2;2;1;1;1;1;1;2;7;1;1;1;2;1;6;1;1;1;0;0;0;2270,22;250,29;2520,511222
1;33;29;9;3;4;1894,212692;4;3;1;1;1;1;1;2;5;2;1;1;2;1;4;0;0;1;0;0;0;3730,81;2964,41;6695,221122
1;33;29;9;4;4;1894,212692;4;1;1;1;1;1;2;2;5;1;1;1;2;1;1;0;0;1;0;0;0;913,74;380,71;1294,451122
1;33;29;9;5;4;1894,212692;6;3;1;1;2;1;1;2;4;1;1;1;1;1;6;1;3;1;0;0;0;503,6;136,99;640,5811222
1;33;29;9;6;4;1894,212692;6;4;1;1;1;1;2;2;5;2;1;1;1;1;6;2;1;1;0;0;0;1326,21;52,04;1378,251122
1;33;29;9;7;4;1894,212692;8;2;1;1;1;1;2;2;6;1;1;1;1;1;1;0;0;1;0;0;0;1416,25;710,12;2126,371122
1;33;29;9;8;4;1894,212692;8;3;1;1;1;1;1;2;6;2;1;1;2;1;1;0;0;2;0;0;0;2815,43;320,16;3135,591122
1;33;29;9;9;4;1894,212692;10;5;1;2;1;1;1;2;6;2;1;1;1;1;1;0;0;2;0;0;0;2933,96;312;3245,961122
1;33;30;2;1;4;3725,162011;14;2;1;1;1;1;1;2;4;1;1;1;1;1;2;0;0;1;0;0;0;2064,12;312;2376,121222
1;33;30;2;10;4;3725,162011;23;2;1;1;1;1;1;2;5;1;1;1;1;1;2;0;0;1;0;0;0;2314,18;761,25;3075,431122
1;33;30;2;11;4;3725,162011;24;3;1;1;1;1;1;2;6;2;1;1;1;1;2;0;0;1;0;0;0;2509,2;0;2509,201122
1;33;30;2;12;4;3725,162011;26;2;1;1;1;1;1;2;5;2;1;1;1;1;2;0;0;1;0;0;0;758,5;257,5;1016,001122
1;33;30;2;13;4;3725,162011;26;3;1;1;1;1;1;2;5;2;1;1;1;1;2;0;0;1;0;0;0;3243,1;360,5;3603,601122
1;33;30;2;2;4;3725,162011;15;4;1;1;1;1;1;2;6;2;1;1;1;1;2;0;0;1;0;0;0;3251,47;312;3563,471122
1;33;30;2;3;4;3725,162011;17;3;1;1;1;1;1;2;5;1;1;1;1;1;2;0;0;1;0;0;0;2434,91;309;2743,911122
1;33;30;2;4;4;3725,162011;18;2;1;1;1;1;1;2;6;1;1;1;2;2;2;0;0;1;0;0;0;2503,05;396,17;2899,221122
1;33;30;2;5;4;3725,162011;18;4;1;1;1;1;1;2;5;2;1;1;1;2;2;0;0;1;0;0;0;1111,63;412;1523,631122
1;33;30;2;6;4;3725,162011;19;2;1;1;1;1;1;2;5;1;1;1;1;2;2;0;0;1;0;0;0;1400,24;309;1709,241122
1;33;30;2;7;4;3725,162011;21;5;1;1;1;1;1;2;5;2;1;1;1;1;2;0;0;1;0;0;0;2176,31;382,95;2559,261122
1;33;30;2;8;4;3725,162011;21;3;1;1;1;1;1;2;5;2;1;1;1;1;2;0;0;1;0;0;0;2733,25;341,24;3074,491122
1;33;31;0;1;4;7222,847211;27;3;1;1;1;1;2;2;7;2;1;1;1;1;1;0;0;1;0;0;0;1238,53;681,57;1920,091122
1;33;31;0;10;4;7222,847211;36;3;1;1;1;1;1;2;8;2;1;1;2;1;1;0;0;1;0;0;0;1575;1010;2585,001122
1;33;31;0;11;4;7222,847211;37;1;1;1;2;1;2;2;3;1;1;1;1;1;6;2;3;1;0;0;0;683,55;299,5;983,0511222
1;33;31;0;2;4;7222,847211;28;2;1;1;2;1;2;2;8;2;1;1;2;1;1;0;0;1;0;0;0;1838,4;2031,06;3869,461222
1;33;31;0;3;4;7222,847211;29;6;1;1;1;1;1;7;9;3;1;1;1;1;1;0;0;1;0;0;0;2337,75;1037;3374,751122
1;33;31;0;4;4;7222,847211;30;1;1;1;2;1;1;2;4;1;1;1;1;1;2;0;0;1;0;0;0;3060;404,02;3464,021222
1;33;31;0;7;4;7222,847211;33;4;1;1;1;1;1;2;7;2;1;1;2;1;1;0;0;1;0;0;0;986,25;618,14;1604,391122
1;33;31;0;8;4;7222,847211;34;2;1;1;2;1;2;2;3;1;1;1;1;1;6;2;3;1;0;0;0;1260;0;1260,001122
1;33;31;0;9;4;7222,847211;35;3;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;1;0;0;0;889,8;463,49;1353,291222
1;33;32;9;1;4;2102,324564;40;4;1;1;1;1;2;2;6;3;1;1;1;1;1;0;0;2;0;0;0;859,2;573,82;1433,021122
1;33;32;9;10;4;2102,324564;48;1;1;1;1;1;1;2;3;1;1;1;1;1;6;1;1;2;0;0;0;1094,06;0;1094,062222
1;33;32;9;11;4;2102,324564;50;3;1;1;1;1;1;2;5;2;1;1;1;1;1;0;0;2;0;0;0;1600,83;268,29;1869,121122
1;33;32;9;12;4;2102,324564;50;2;1;1;1;1;1;2;4;1;1;1;1;1;1;0;0;1;0;0;0;476,24;329,48;805,7211222
1;33;32;9;13;4;2102,324564;52;3;1;1;1;1;2;2;5;2;1;1;1;1;1;0;0;2;0;0;0;2826,51;297;3123,511122
1;33;32;9;3;4;2102,324564;42;5;1;1;1;1;2;2;6;3;1;1;1;1;4;0;0;1;0;0;0;5273;424;5697,001122
1;33;32;9;4;4;2102,324564;43;1;1;1;3;2;1;4;2;1;1;1;1;1;1;0;0;2;0;0;0;244,5;180;424,5011222
1;33;32;9;5;4;2102,324564;44;4;1;1;1;1;1;2;3;1;1;1;1;1;4;0;0;2;0;0;0;1193,5;212,43;1405,931122
1;33;32;9;6;4;2102,324564;44;2;1;1;1;2;2;2;5;2;1;1;1;1;1;0;0;2;0;0;0;340,88;278,55;619,4311222
1;33;32;9;7;4;2102,324564;46;4;1;1;1;1;2;2;5;1;1;1;1;1;1;0;0;2;0;0;0;6543,66;451,5;6995,161222
1;33;32;9;8;4;2102,324564;46;5;1;1;1;1;2;2;4;1;1;1;1;1;1;0;0;2;0;0;0;1669,52;300;1969,521122
1;33;32;9;9;4;2102,324564;48;3;1;1;1;1;1;2;5;3;1;1;1;1;1;0;0;2;0;0;0;3057,23;386,81;3444,042222
1;33;33;7;1;4;5257,838862;41;3;1;1;1;1;2;2;4;2;2;1;1;1;1;0;0;1;0;0;0;1404,58;400;1804,581222
1;33;33;7;10;4;5257,838862;49;5;1;1;1;1;2;2;8;2;2;2;2;2;1;0;0;2;0;0;0;7741,9;896,43;8638,331122
1;33;33;7;11;4;5257,838862;51;2;1;1;1;1;2;2;5;1;1;2;1;1;6;3;1;1;0;0;0;2435;106,88;2541,881122
1;33;33;7;12;4;5257,838862;51;3;1;1;1;1;2;2;4;1;1;1;1;1;4;0;0;2;0;0;0;915,04;312,3;1227,341222
1;33;33;7;13;4;5257,838862;51;3;1;1;1;1;2;2;7;2;1;1;1;2;1;0;0;2;0;0;0;929,39;323,8;1253,191122
1;33;33;7;2;4;5257,838862;41;2;1;1;1;1;2;2;4;2;1;1;1;5;1;0;0;1;0;0;0;702,32;383,42;1085,741122
